phase_id,frame_name,frame_number,score_1,score_2,score_3,score_4,score_5,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,shoulder_angle,hip_angle,left_arm_length,right_arm_length,left_leg_length,right_leg_length,torso_length
P5_V10_Phase7,frame3029.jpg,3029,5.0,4.0,5.0,4.0,4.0,71.36515327774943,31.52169297461477,158.8540254615893,158.16808697964913,114.26385083498506,119.74132982204904,2.8357801160698988,2.0631025701521084,4.000808096895334,4.102263717150642,2.087310842972607
P5_V10_Phase7,frame3030.jpg,3030,5.0,4.0,5.0,4.0,4.0,26.94038383952652,71.94174578384101,174.668356367136,161.050199787012,100.6543121702152,104.92115880146991,2.058398050853673,1.569404357228585,2.3271852972320555,2.338797601038255,1.6519693381958276
P5_V10_Phase7,frame3031.jpg,3031,5.0,4.0,5.0,4.0,4.0,19.14429721247721,154.57998890767448,154.13529547134294,163.93432337023057,111.19035164875604,119.87833059497204,2.147089332844678,2.266646900604782,4.13061446115864,3.9458707835873335,2.175525874621997
P5_V10_Phase7,frame3032.jpg,3032,5.0,4.0,5.0,4.0,4.0,19.14429721247721,154.57998890767448,154.13529547134294,163.93432337023057,111.19035164875604,119.87833059497204,2.147089332844678,2.266646900604782,4.13061446115864,3.9458707835873335,2.175525874621997
P5_V11_Phase12,frame8476.jpg,8476,4.0,3.0,3.0,4.0,3.0,31.986029360927315,22.05338584096395,152.2226297404878,161.52582357819148,148.59507273635873,127.983118618991,2.163624781225186,3.3334650964070347,6.485127539679198,5.354818559522524,3.302685027395246
P5_V11_Phase12,frame8477.jpg,8477,4.0,3.0,3.0,4.0,3.0,28.8324384172199,161.7828017394138,144.82810902460932,167.7774815183219,108.03558140264415,111.08517983307732,4.28728386862386,3.640477147796776,9.818611878874844,7.87626073079346,5.0545331459132266
P5_V11_Phase12,frame8478.jpg,8478,4.0,3.0,3.0,4.0,3.0,17.216750852199453,75.57749639664806,137.81790171093843,147.06996904094058,85.06564482789236,126.20461160132228,3.3082104388527034,1.1576101553846287,3.759153284292423,3.395001677213373,1.6896356288050116
P5_V11_Phase12,frame8479.jpg,8479,4.0,3.0,3.0,4.0,3.0,17.216750852199453,75.57749639664806,137.81790171093843,147.06996904094058,85.06564482789236,126.20461160132228,3.3082104388527034,1.1576101553846287,3.759153284292423,3.395001677213373,1.6896356288050116
P5_V11_Phase16,frame11120.jpg,11120,5.0,5.0,4.0,4.0,4.0,124.1265457253091,137.77002095532188,170.62437369963538,140.08827603586568,133.90767853121903,110.9718605510796,1.9264858089694328,2.15222256828867,4.288935254609365,4.2197135284216944,2.174694846883644
P5_V11_Phase16,frame11121.jpg,11121,5.0,5.0,4.0,4.0,4.0,149.19996013938496,136.63389460148565,168.1452491307749,157.07974237561342,161.4372567060829,105.51074494377512,3.637261936518637,2.9737846245375303,5.146203154340791,4.97804980981354,2.923287304127603
P5_V11_Phase16,frame11122.jpg,11122,5.0,5.0,4.0,4.0,4.0,90.0,90.0,98.40428927274996,70.3107272863454,0.0008038663136492,166.3979288351072,5.026266628605589,6.572218035841479,19.81689746701202,21.172702110797623,17.82306232499207
P5_V11_Phase16,frame11123.jpg,11123,5.0,5.0,4.0,4.0,4.0,90.0,90.0,98.40428927274996,70.3107272863454,0.0008038663136492,166.3979288351072,5.026266628605589,6.572218035841479,19.81689746701202,21.172702110797623,17.82306232499207
P5_V11_Phase22,frame13652.jpg,13652,9.0,9.0,9.0,9.0,9.0,149.61015222466025,138.81105947159062,150.72682841978437,158.2934527921325,128.11504088421518,137.0700915274309,5.235537159121163,4.768858527162079,9.227725941969917,7.94817053527229,5.605330307162096
P5_V11_Phase22,frame13653.jpg,13653,9.0,9.0,9.0,9.0,9.0,151.906963638101,131.84880089631108,150.56051819576706,155.59366761678723,144.6985165757548,139.7466656805779,4.256786821859756,4.410873348506399,7.508756087927336,5.881942902322503,5.320772944687526
P5_V11_Phase22,frame13654.jpg,13654,9.0,9.0,9.0,9.0,9.0,96.31537306570762,56.74523167704326,128.87026372970817,124.21021356595972,133.69430206133376,147.27748874605746,2.2592556005610294,1.3715145410777427,3.103883106416011,2.2720054666616285,2.24885478474078
P5_V11_Phase22,frame13655.jpg,13655,9.0,9.0,9.0,9.0,9.0,96.31537306570762,56.74523167704326,128.87026372970817,124.21021356595972,133.69430206133376,147.27748874605746,2.2592556005610294,1.3715145410777427,3.103883106416011,2.2720054666616285,2.24885478474078
P5_V11_Phase9,frame7381.jpg,7381,5.0,4.0,5.0,4.0,5.0,101.27371737810606,174.2822402471436,133.85951917878626,133.61845107167565,153.09641285305696,134.8033815688962,4.125544073560852,5.5646882796191885,11.222731965589244,9.341932069575895,6.853028138271521
P5_V11_Phase9,frame7382.jpg,7382,5.0,4.0,5.0,4.0,5.0,152.83636714896224,60.22262351912654,137.8104753198566,154.17324467638977,142.36986426721208,136.34955037766753,2.975282856680419,2.8871991904802456,5.063046816352708,4.011606836534584,2.99351840519942
P5_V11_Phase9,frame7383.jpg,7383,5.0,4.0,5.0,4.0,5.0,164.21017199869164,171.5787885744807,140.92409642738644,122.46292393851004,176.41458841965033,174.27956697101885,6.8745644847196745,10.386214579823816,18.021920209255185,18.189478189208813,18.520398762492512
P5_V11_Phase9,frame7384.jpg,7384,5.0,4.0,5.0,4.0,5.0,164.21017199869164,171.5787885744807,140.92409642738644,122.46292393851004,176.41458841965033,174.27956697101885,6.8745644847196745,10.386214579823816,18.021920209255185,18.189478189208813,18.520398762492512
P5_V12_Phase22,frame11884.jpg,11884,5.0,5.0,4.0,4.0,5.0,127.22138025984675,108.71528343523998,147.25734638174262,140.95376684414555,119.17447877783631,104.86485688818252,4.01167125937703,1.730486556301113,4.384548107186792,3.771082592112396,2.4636224961021336
P5_V12_Phase22,frame11885.jpg,11885,5.0,5.0,4.0,4.0,5.0,118.10982029720928,120.23357378139966,148.67652777947478,142.66452783620267,65.84105089223493,54.4339325309282,5.32638716605274,6.745746391849452,9.830854998351937,9.66695816724424,5.491766265094044
P5_V12_Phase22,frame11886.jpg,11886,5.0,5.0,4.0,4.0,5.0,47.91553091967438,112.85369027936392,158.57394520155597,147.61524127067085,163.82071245564632,60.80818587462476,1.1080452535235934,1.3658900606573663,3.528194596373348,3.526366947567638,2.182913356916106
P5_V12_Phase22,frame11887.jpg,11887,5.0,5.0,4.0,4.0,5.0,11.142524553856356,136.72536065088997,145.71301605605095,141.10891030381063,163.93988472825242,58.355694106535445,1.0134936229795355,1.890994038048711,3.676652361668165,3.603061874778942,2.184038258593252
P5_V12_Phase26,frame13770.jpg,13770,2.0,1.0,2.0,1.0,1.0,25.84704754284285,28.44155093394802,144.03112717720128,138.73823546937473,121.88862453854271,123.28156059662696,1.1040475798005165,1.4029437500792654,3.521225781363689,3.227061023705708,2.146818992899233
P5_V12_Phase26,frame13771.jpg,13771,2.0,1.0,2.0,1.0,1.0,84.01266729925953,156.8029310926244,174.37612988921506,173.51779043294775,125.52699720189744,99.21765409740136,1.033107637487186,1.4548222495981786,3.823959105891293,3.722365259716454,2.299110198959308
P5_V12_Phase26,frame13772.jpg,13772,2.0,1.0,2.0,1.0,1.0,14.551117644997545,32.22063817648268,163.18041422334065,175.8274076354525,138.6734197366322,88.1143955125985,1.8075450846836345,2.641358964695184,6.18573368816058,6.1838693059852,3.850635084142363
P5_V12_Phase26,frame13773.jpg,13773,2.0,1.0,2.0,1.0,1.0,14.551117644997545,32.22063817648268,163.18041422334065,175.8274076354525,138.6734197366322,88.1143955125985,1.8075450846836345,2.641358964695184,6.18573368816058,6.1838693059852,3.850635084142363
P5_V12_Phase36,frame19504.jpg,19504,2.0,2.0,1.0,0.0,1.0,93.77364988924651,61.18856769196085,135.32456490832672,146.32965656512414,144.33653252095914,129.44419431928247,2.334322977310889,1.4205837635370042,4.5117946411863326,4.239526917557645,1.6019476891198017
P5_V12_Phase36,frame19505.jpg,19505,2.0,2.0,1.0,0.0,1.0,19.514386630467943,150.24937573660125,138.3002610986335,167.79898017773436,35.475539162300954,115.72653777828744,2.591487896485197,1.301154766095926,4.426404232176365,4.137392577670011,1.6954096312406768
P5_V12_Phase36,frame19506.jpg,19506,2.0,2.0,1.0,0.0,1.0,55.79267674285428,69.53109884883764,154.71000373768825,160.3870666846983,95.96131445436092,100.4623080780581,3.2633132739727198,3.704813284244336,9.712387640522442,9.001056635341499,2.0978136450684124
P5_V12_Phase36,frame19507.jpg,19507,2.0,2.0,1.0,0.0,1.0,158.5795914972511,32.665146957738585,128.04584395040865,158.77646171578428,143.29132630215517,131.41056650364328,6.881488858752671,4.26610744461441,14.515440209614976,11.803898401442837,6.416138702446185
P5_V13_Phase4,frame8559.jpg,8559,4.0,3.0,3.0,4.0,4.0,84.63936635112401,35.65736071701316,178.78875588117802,171.54819724425704,136.9561722402292,92.47763961866168,1.9378932524927697,1.3463172629725806,3.312912066831367,3.212317920446853,2.409012727142064
P5_V13_Phase4,frame8560.jpg,8560,4.0,3.0,3.0,4.0,4.0,87.77346324775465,28.787398712187503,165.29507924659336,179.68834846849208,100.79865098599254,88.17378513378624,2.6764666854082075,1.513896413022314,2.759176857768924,2.89674266964669,2.800795750376595
P5_V14_Phase4,frame1986.jpg,1986,5.0,4.0,4.0,5.0,4.0,79.46833155335578,69.00034688363915,141.40531002576458,149.20498583236102,104.12098139040066,122.20910531794618,2.058943002904473,1.7299924337734316,3.232884571862333,2.912800205248073,1.8933715163431284
P5_V14_Phase4,frame1987.jpg,1987,5.0,4.0,4.0,5.0,4.0,91.1487429038283,87.88651903065794,158.39915959894324,147.40252348469542,98.17029299608411,118.44893439194794,2.1833791196237864,1.2695357667383798,3.483698039301146,3.540251751958686,1.819125741468389
P5_V14_Phase4,frame1988.jpg,1988,5.0,4.0,4.0,5.0,4.0,68.45564481784184,91.5751409811528,143.77896414583591,148.1116572817059,114.03961887043866,114.5123254653899,2.902923909005662,1.5881594664218828,5.544005819539435,4.7442680188561965,2.6823511402723343
P5_V14_Phase4,frame1989.jpg,1989,5.0,4.0,4.0,5.0,4.0,17.234340593126436,143.1567431568211,145.2050820527186,141.80071980203306,159.05098958223138,132.75293520137464,1.872225606151248,3.4324410034707524,6.4086989496034175,5.91620765908955,3.1198656096576483
P5_V14_Phase8,frame3495.jpg,3495,4.0,3.0,2.0,3.0,4.0,99.96363556360684,101.02873882788052,172.42817089497368,161.67707137679275,83.61867842238912,64.64330573151317,2.170807139540552,2.154342066157957,3.270102266198938,3.383194861226424,2.240315181990488
P5_V14_Phase8,frame3496.jpg,3496,4.0,3.0,2.0,3.0,4.0,97.45677338356126,27.964075681317976,160.54907038491078,164.74179390966188,116.12891821394622,116.59544699577012,2.652419841543037,1.4379453076142823,2.705241817742016,2.4981591504130574,1.609731415984873
P5_V14_Phase8,frame3497.jpg,3497,4.0,3.0,2.0,3.0,4.0,132.29852655291077,14.387809494837024,138.58041950288518,154.54240655949823,117.71293227210366,115.95452622128136,2.4829438430534614,2.175441972271696,3.9066606695524513,3.1286156661376063,2.202946214006388
P5_V16_Phase13,frame7785.jpg,7785,7.0,7.0,6.0,6.0,7.0,108.72124851269616,96.62750107254064,145.69341101524066,136.16611710396143,110.70768000095896,137.4125372656847,5.334660229945175,5.963689019181253,11.071769502016464,10.650467096595314,7.04162541944912
P5_V16_Phase13,frame7786.jpg,7786,7.0,7.0,6.0,6.0,7.0,131.2987345626574,87.89537164542223,145.6725849042275,176.87498724383738,161.76955446348487,103.43128566915536,5.364173125524795,2.8381691906940887,7.723834676201363,6.763442509302582,3.664817634510994
P5_V16_Phase13,frame7787.jpg,7787,7.0,7.0,6.0,6.0,7.0,35.2172562163794,108.2734523698463,145.26077339212557,139.82931734345615,148.7362647616004,142.4880993281714,3.0812595276539865,4.141774529865495,9.208402185311533,8.435272648659137,6.594538416313552
P5_V16_Phase13,frame7788.jpg,7788,7.0,7.0,6.0,6.0,7.0,161.62896321194916,100.5954265521632,156.64574188962928,131.30015572875124,157.02848491596853,143.9052920096584,3.2425853854360467,2.5637659593849174,7.959600519249553,8.078055346847762,5.314721059476746
P5_V16_Phase17,frame10679.jpg,10679,7.0,7.0,6.0,7.0,7.0,127.4707644373782,168.0934316912475,118.10158591935276,124.67575705219708,126.7753316040239,139.08696549056808,5.406892376035165,5.527669887332952,12.27546886513674,9.928035148541014,7.978755310935666
P5_V16_Phase17,frame10680.jpg,10680,7.0,7.0,6.0,7.0,7.0,141.94823959017634,154.21535203013542,114.2673736331219,118.37291442921584,139.59221454143375,141.59301424935103,5.746665051581678,4.532682361560047,8.96940899803381,8.241907492240683,5.173320828970214
P5_V16_Phase17,frame10681.jpg,10681,7.0,7.0,6.0,7.0,7.0,90.0,179.99952059640438,90.0,46.16234663085903,90.0,120.6119359545088,6.8404433787001615,10.9583278768262,21.480696613660804,21.67008593132586,21.639869737424124
P5_V16_Phase17,frame10682.jpg,10682,7.0,7.0,6.0,7.0,7.0,102.72315160241833,134.9403796093251,135.4335652441112,148.29607357582802,116.91223624544185,89.94478078252232,2.715216310464618,4.339444671208685,5.811065216801499,4.679847375564224,3.4054391836100164
P5_V16_Phase5,frame2387.jpg,2387,4.0,5.0,4.0,3.0,4.0,48.2858361935324,130.331754705268,158.8177277297531,165.68190428661177,73.53966647183358,76.208138365113,3.0773315826234,1.655881304695788,2.646508993397181,2.4440581660771388,1.8777854032893049
P5_V16_Phase5,frame2388.jpg,2388,4.0,5.0,4.0,3.0,4.0,96.86269049108824,122.09567407017455,165.6690027973641,174.5375739756535,75.07025159598402,88.86213680716524,1.6863855885457513,0.726570275071631,2.773078224805832,2.617272428509127,1.3777971170860426
P5_V16_Phase5,frame2389.jpg,2389,4.0,5.0,4.0,3.0,4.0,102.2986045147618,129.71798836269326,170.41519649396238,160.97389828192175,67.7331774354224,103.18717002111944,2.643602986512676,1.687504115358785,3.5727336438921027,3.4105150302248672,2.182532996673922
P5_V16_Phase5,frame2390.jpg,2390,4.0,5.0,4.0,3.0,4.0,97.3215254540239,11.0433588253547,179.0786945684417,166.504013128008,67.17532667635582,137.15340254427625,3.61374740380521,2.3316422366788783,4.6640469267877,3.74213187319739,2.930795558882179
P5_V17_Phase13,frame4833.jpg,4833,7.0,6.0,7.0,6.0,7.0,108.56069401238013,81.37159124532114,126.28871195758444,108.830351662934,147.7173280633269,156.9109910483315,1.956827396827452,1.953741965235066,6.128146873606161,5.496653896878495,3.602216428530608
P5_V17_Phase13,frame4834.jpg,4834,7.0,6.0,7.0,6.0,7.0,179.99939161992597,179.9998286997271,90.0,45.95521978615408,90.0,134.98524548090313,9.418481424262438,29.9487593468355,21.575314169728664,22.96032751782847,21.56389985997934
P5_V17_Phase13,frame4835.jpg,4835,7.0,6.0,7.0,6.0,7.0,163.09214359214704,149.4054946322624,154.64781662839567,112.49783237657972,150.68272529053598,142.52565830669278,4.033762160247177,3.981847850207023,5.777663594963213,6.018472936866113,3.9709550530647295
P5_V17_Phase13,frame4836.jpg,4836,7.0,6.0,7.0,6.0,7.0,168.87472207070402,143.62109909580514,115.37385297587625,89.77572895900677,157.80193470433903,167.30584696992048,5.8708643808003895,6.705538564988453,9.623280732003971,9.795373626576588,6.378636045739289
P5_V17_Phase17,frame7813.jpg,7813,9.0,9.0,9.0,9.0,9.0,128.2988009982876,9.840815383255627,153.12119242068457,151.87786568691138,135.9778498512691,136.58521539443723,3.2700234201615643,3.817104332523093,8.046324901497877,6.7911992155084215,4.502328721190656
P5_V17_Phase17,frame7814.jpg,7814,9.0,9.0,9.0,9.0,9.0,179.99899701507815,179.99948367725506,134.1194990379956,59.21239695128632,90.0,164.501361936408,5.437007158730406,12.351428256184654,21.856313071861543,19.6312817468155,21.230312720770065
P5_V17_Phase17,frame7815.jpg,7815,9.0,9.0,9.0,9.0,9.0,98.2572388921228,97.3577298356743,138.37869715305342,130.63349218343612,84.01142865062471,59.61729375385197,4.635359433613969,5.295519620176462,6.214594591355219,5.845806042324606,4.956862491557732
P5_V17_Phase17,frame7816.jpg,7816,9.0,9.0,9.0,9.0,9.0,152.37849390932828,88.0896861295282,147.95404645450824,171.98380048658126,169.55784117455096,136.37743347784965,2.8658405387732238,3.5656856290598204,6.020477227140408,5.615570839421194,4.803324755369848
P5_V17_Phase3,frame1100.jpg,1100,9.0,9.0,9.0,9.0,9.0,137.61078783856024,69.52882357219414,159.78069567872677,143.33826744507627,111.83450453698352,131.11862955820544,8.238765111512732,7.676083005169223,17.349333272311792,15.092281193762112,9.47026365293164
P5_V17_Phase3,frame1101.jpg,1101,9.0,9.0,9.0,9.0,9.0,155.1973599389143,136.56116936718678,160.7355900991726,138.32312530390644,144.05980770712372,150.46912401605184,6.835129979415779,5.7499499584029135,13.734453564411012,11.658350002114418,8.771240456036185
P5_V17_Phase3,frame1102.jpg,1102,9.0,9.0,9.0,9.0,9.0,169.49807032169377,100.05637698897944,144.3740854977773,104.62545636608844,168.40418757261327,166.75805797372928,9.462448607048124,11.020228953981984,20.450023361373766,18.50708807559372,12.72624143609615
P5_V17_Phase3,frame1103.jpg,1103,9.0,9.0,9.0,9.0,9.0,90.0,142.06182039868676,135.58210145252716,135.837874277939,52.06182064868006,171.0370265084809,4.224309093787351,7.27738678235605,22.832201184337944,22.04939994882757,19.334770960714
P5_V18_Phase21,frame9908.jpg,9908,9.0,9.0,8.0,8.0,9.0,135.56175967212656,73.52038210444789,170.29339020015,158.86496951440213,119.85003463257168,57.84797748102294,1.5604903129313707,3.3344122467938533,5.10038842740485,5.7915863421575215,3.068277719486552
P5_V18_Phase21,frame9909.jpg,9909,9.0,9.0,8.0,8.0,9.0,121.53570935397788,74.28767632801855,138.36363207486625,133.42515636506988,136.89990651878097,34.988427963393626,1.5626779373890975,2.3269617579942907,2.699175715944413,3.330714612372005,1.804196270401044
P5_V18_Phase21,frame9910.jpg,9910,9.0,9.0,8.0,8.0,9.0,106.19137700700264,115.32748687762684,174.79672872937425,176.67721724806682,145.83913140466882,78.79302592629435,0.6148239614031898,1.481938385746167,2.2572743041176224,2.508890631690144,1.10330432282889
P5_V18_Phase21,frame9911.jpg,9911,9.0,9.0,8.0,8.0,9.0,32.93730416731432,85.943102833509,177.59189449737016,171.67630246904622,131.73067683537138,75.41140607053158,1.145826150254918,2.254234823931215,2.839680004085751,3.058109382128888,1.6441552881462798
P5_V18_Phase25,frame13929.jpg,13929,2.0,1.0,2.0,1.0,2.0,36.14627173352803,41.37689415475029,137.05770996759034,129.67213508180677,110.1064748554438,119.8875196962942,3.667057761322318,2.46181349985799,6.652548715268967,5.277774075589313,3.367421480637101
P5_V18_Phase25,frame13930.jpg,13930,2.0,1.0,2.0,1.0,2.0,116.3626865197664,144.56381474893377,141.64957556887967,169.521306288275,108.4807900384652,84.62650361957652,4.515953962181143,2.211811374391478,4.928783905853756,4.171403617480532,3.080015926735221
P5_V18_Phase25,frame13931.jpg,13931,2.0,1.0,2.0,1.0,2.0,67.1915015189364,134.15920019372956,131.61292006896022,170.88520735327754,114.92658115149985,83.00591077891603,4.243723822386454,2.367724358584157,4.824686375150154,3.625947036984999,2.929374938164643
P5_V18_Phase25,frame13932.jpg,13932,2.0,1.0,2.0,1.0,2.0,154.78931118345773,160.00861882084743,175.55509711016805,177.3046752582472,105.19516839462838,91.83166883897523,2.508305356944016,1.9220544941970144,3.090734021572158,3.0509872453544684,2.5647186612403376
P5_V18_Phase29,frame15483.jpg,15483,7.0,7.0,6.0,7.0,6.0,84.78423833813129,142.8366040274138,139.39451585517423,149.46850072274444,107.34676943395228,109.46238077306457,4.181335618708074,2.1315563272043514,5.214440396360467,4.180223603853344,2.7797338382338874
P5_V18_Phase29,frame15484.jpg,15484,7.0,7.0,6.0,7.0,6.0,121.48149050608696,38.86709979169601,169.74622710952838,161.91366431726374,100.87844083389992,126.55422233219824,2.3257556535915698,1.49635084277542,3.432653173978947,3.2205800716564603,2.199962404436973
P5_V18_Phase29,frame15485.jpg,15485,7.0,7.0,6.0,7.0,6.0,163.34958926493312,58.10148400622512,175.93588308344067,168.46323314924985,115.03312115254998,92.1067477491305,3.160765738020025,1.857299012749344,4.850567270393585,4.85614300166517,2.8700747505396262
P5_V18_Phase29,frame15486.jpg,15486,7.0,7.0,6.0,7.0,6.0,86.34436744703453,73.77834575842004,167.16838090059787,178.21082363033176,109.32513216882924,103.58713791489376,2.044431234105284,1.5646532615176172,3.3570262876771944,3.1159812384983,2.056708477608471
P5_V18_Phase31,frame16519.jpg,16519,5.0,4.0,5.0,4.0,4.0,128.5010570773263,131.7266181399158,141.85078873894798,127.12610090689714,105.80036564942864,144.6001850885612,2.1785093075350392,1.2564189067052367,3.803758084043766,3.576318115733932,2.7887487314467623
P5_V18_Phase31,frame16520.jpg,16520,5.0,4.0,5.0,4.0,4.0,103.45972689995286,123.42640672023612,134.35622354181706,147.63506523579363,112.37199686448882,102.79746914793014,7.397494922676455,12.715739506630278,20.245957303903165,15.716313769950046,16.753117035161
P5_V18_Phase31,frame16521.jpg,16521,5.0,4.0,5.0,4.0,4.0,30.644858552750232,91.2033526251762,176.36753707904654,165.7607628103141,152.38083819531423,97.51416207530886,2.3914439030197663,3.329852390227946,6.963139299984924,6.813275313260204,5.177602099556525
P5_V18_Phase31,frame16522.jpg,16522,5.0,4.0,5.0,4.0,4.0,11.505979081061774,148.3746851944889,162.564365170301,145.56717858193568,167.29812548745753,134.0455706222743,6.624570587556544,8.162429552542534,12.549655937445047,11.197617063070734,7.709757680562623
P5_V18_Phase35,frame18376.jpg,18376,7.0,6.0,7.0,7.0,7.0,125.85868657433812,35.3563781053526,139.67357081845827,137.53551778712244,144.92995865995573,46.50492446372889,0.9077134485427496,1.749858965511573,2.7650982125388888,2.9685534019112096,1.6554160476924988
P5_V18_Phase35,frame18377.jpg,18377,7.0,6.0,7.0,7.0,7.0,89.61603091349872,141.40646889684325,157.042355581617,159.63328043632117,170.91221287939226,66.7035848854076,1.0827895808945458,1.2349540100996652,2.6989714060874164,2.8753913471717985,1.8253943862597324
P5_V18_Phase35,frame18378.jpg,18378,7.0,6.0,7.0,7.0,7.0,128.19031064825705,36.29867942580099,110.55303468030512,118.71149883262652,138.1459207070894,34.05575834526506,1.250286654460294,2.2550214938702453,3.68074076687032,3.9670081169353,2.023686362813068
P5_V18_Phase35,frame18379.jpg,18379,7.0,6.0,7.0,7.0,7.0,123.8427978919328,143.47077808364162,131.13653540050433,135.44345279245647,158.8706548930922,37.729543748145446,2.083321877883444,1.3604385569814277,3.3226585516372946,3.527087689716726,1.665056828556816
P5_V19_Phase25,frame8588.jpg,8588,9.0,9.0,9.0,9.0,9.0,159.07204413607144,92.244340150625,107.57168575344168,113.77512496326932,134.1286473969594,31.340054406429687,7.686441256956652,4.78147362080331,14.997056498873317,14.60897974699284,9.976074327500848
P5_V19_Phase25,frame8589.jpg,8589,9.0,9.0,9.0,9.0,9.0,154.34221167313498,125.59144129044032,119.98431635799297,109.34727842819925,151.36083862716433,152.2605696033643,7.230121169108858,6.743126983231356,10.935221158874544,11.106061235503006,7.310869874053661
P5_V19_Phase25,frame8590.jpg,8590,9.0,9.0,9.0,9.0,9.0,150.68855176797362,88.75575914134212,139.7079241149523,127.3948070548808,155.54852639642328,143.321381655619,2.384557486548737,2.486546623477709,4.930412340509077,4.793771136258398,3.1705522695879083
P5_V19_Phase25,frame8591.jpg,8591,9.0,9.0,9.0,9.0,9.0,150.68855176797362,88.75575914134212,139.7079241149523,127.3948070548808,155.54852639642328,143.321381655619,2.384557486548737,2.486546623477709,4.930412340509077,4.793771136258398,3.1705522695879083
P5_V19_Phase29,frame10884.jpg,10884,9.0,8.0,8.0,8.0,9.0,145.83719732292238,93.44458801604095,144.72069953290804,127.94648847377468,125.03287919823303,131.92672285222002,1.8035532678383277,0.9991290734574598,3.516484221645789,3.134417531722008,2.0872088452288557
P5_V19_Phase29,frame10885.jpg,10885,9.0,8.0,8.0,8.0,9.0,68.44200195394899,137.10582233430293,165.8037353350877,154.67372979662537,138.4301009508047,127.26017297354016,1.5114873862812053,2.213446786518861,3.5097518629482938,3.07866469181067,2.30900225852487
P5_V19_Phase29,frame10886.jpg,10886,9.0,8.0,8.0,8.0,9.0,65.89128497612397,141.76049764567233,175.71669977191473,145.57300093629658,101.71998845254387,122.33390240892535,1.4972542285533663,1.1094396462207623,3.0584792573153896,2.4824396757700447,1.6682791083608797
P5_V19_Phase29,frame10887.jpg,10887,9.0,8.0,8.0,8.0,9.0,32.00104293161182,119.2952854825466,171.4801122013885,177.45032707094188,67.65294510038079,101.100551467481,2.2233115798466714,1.5203810885125444,3.149186978045673,2.5777877270729768,1.7796414818255248
P5_V19_Phase3,frame506.jpg,506,9.0,9.0,8.0,8.0,9.0,91.82972057879472,80.66846532444318,129.1838439062845,125.06684564696364,43.74179332828607,128.30608910379505,5.727696170870248,3.906874399353642,11.159473554095952,9.467876812791758,5.3556507294741005
P5_V19_Phase3,frame507.jpg,507,9.0,9.0,8.0,8.0,9.0,170.34212624231463,147.6574201125512,146.6996186590091,152.85827017193157,119.42768917252866,139.58785395599034,6.775405999797436,6.104377718641669,16.172893825217045,13.429028359707374,9.105643057018163
P5_V19_Phase3,frame508.jpg,508,9.0,9.0,8.0,8.0,9.0,112.32667982774696,155.20593981935752,156.50143066969144,156.03465993193154,98.54451813544352,114.79999501922052,4.647181437420437,3.2604367203423434,7.443343220689078,6.434174562934269,4.3404344596443485
P5_V19_Phase3,frame509.jpg,509,9.0,9.0,8.0,8.0,9.0,112.32667982774696,155.20593981935752,156.50143066969144,156.03465993193154,98.54451813544352,114.79999501922052,4.647181437420437,3.2604367203423434,7.443343220689078,6.434174562934269,4.3404344596443485
P5_V19_Phase31,frame12153.jpg,12153,9.0,8.0,9.0,8.0,9.0,135.66889180041008,137.18995136355102,114.53083261282592,120.61353294984714,75.14642277533345,41.22372137714241,6.867985844221027,7.978608259629008,19.99110211741027,17.96989096465135,15.632536886123106
P5_V19_Phase31,frame12154.jpg,12154,9.0,8.0,9.0,8.0,9.0,146.16281484714744,109.88206355129556,139.2903051418688,124.81994299833188,128.4910561273381,141.937146194757,2.348489683365415,2.177707843280647,4.291772788932082,4.148756485989801,2.734248951119384
P5_V19_Phase31,frame12155.jpg,12155,9.0,8.0,9.0,8.0,9.0,122.12038243530093,23.70414769035787,148.45103631570538,147.54630426606448,155.9308124354801,127.61564862319575,1.761291028134278,1.4865927489454318,2.9942072494760805,2.841100611558775,1.5416376371457734
P5_V19_Phase31,frame12156.jpg,12156,9.0,8.0,9.0,8.0,9.0,122.12038243530093,23.70414769035787,148.45103631570538,147.54630426606448,155.9308124354801,127.61564862319575,1.761291028134278,1.4865927489454318,2.9942072494760805,2.841100611558775,1.5416376371457734
P5_V19_Phase35,frame14316.jpg,14316,5.0,4.0,5.0,4.0,4.0,158.35308594136436,118.66019675303455,116.09432010930912,140.3803999104942,156.55348048160343,156.36666272549246,4.674601959640257,3.6391886479078144,7.766220772617137,7.966951747698701,5.618978587056212
P5_V19_Phase35,frame14317.jpg,14317,5.0,4.0,5.0,4.0,4.0,179.99924057758014,179.99932470336418,66.41868109581105,127.04263409572026,90.0,94.931949165709,7.849935717977428,8.828247569077813,27.61760023436627,22.67690752569891,21.71252258251402
P5_V19_Phase35,frame14318.jpg,14318,5.0,4.0,5.0,4.0,4.0,172.90267687115752,127.31191954301534,121.87478565465786,101.65874172242538,73.1380415165228,26.617215776551003,8.257823028130016,8.16473684051104,15.032824939940692,16.083571532110504,10.497733109989156
P5_V19_Phase35,frame14319.jpg,14319,5.0,4.0,5.0,4.0,4.0,0.0009250565554008,158.3184580766279,62.323926720421184,65.52338013982266,68.3184580934374,19.71121411186396,5.964166342409168,6.906842437199089,24.29909123309916,25.118468499139176,21.019075961792424
